codigo_actual,codigo_nuevo_propuesto,tipo_propuesto,familia_codigo_propuesta,familia_nombre_propuesta,subfamilia_propuesta,familia_actual,descripcion,unidad_medida,merma,precio_unidad,proveedor_precio,formato_compra,cantidad_formato_compra,unidad_formato_compra,precio_formato_compra,fecha_precio,url_precio,observaciones_precio,estado_revision,motivo_revision
ING-0840,ING-CER-0054,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",ALMACEN SECO,PASTA MACARRON 1k,kg,0.00,1.6000,CONSUM,CONSUM macarrones finos 500 g,0.5000,kg,0.8000,2026-06-13,https://tienda.consum.es/es/c/despensa/arroz-pastas-legumbres/pastas/1659?page=2,Precio con IVA. €/kg indicado por tienda.,propuesto,palabras clave cereales/harina/masa
ING-0841,ING-CER-0055,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",ALMACEN SECO,PASTA PACCHERI 500 GRAMOS,kg,0.00,2.6600,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0842,ING-CER-0056,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",ALMACEN SECO,PASTA RAVIOLI WANTOON 250G,kg,0.00,9.9600,MAKRO,Lakovo pasta ravioli wonton 250 g,0.2500,kg,2.4900,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/congelados/panader%C3%ADa-congelada/masa-congelada,Precio con IVA/IGIC incluido según categoría. Convertido a €/kg.,propuesto,palabras clave cereales/harina/masa
ING-0843,ING-CER-0057,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",ALMACEN SECO,PASTA TAMARINDO,kg,0.00,,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0844,ING-CER-0058,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",ALMACEN SECO,PATÉ CAMPAÑA,kg,0.00,,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0845,ING-CAR-0158,ING,CAR,Carnes y aves,Carnes y aves,ALMACEN SECO,PATE CERDO la piara LT 800g,kg,0.00,6.2200,,,,,,,,,propuesto,familia o palabras clave carnes
ING-0846,ING-SECOS-0029,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,PEPINILLO VINAGRE. 300-400 FF FR.380G,kg,0.00,2.3400,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0847,ING-SECOS-0030,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,PEPINILLO VINAGRE DULCE,kg,0.00,,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0848,ING-FRU-0078,ING,FRU,Frutas,Frutas,ALMACEN SECO,"PERA EN ALMIBAR 1,5k",kg,0.00,5.7500,,,,,,,,,propuesto,familia o palabras clave fruta
ING-0849,ING-ESP-0046,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,PIMENTON DULCE aro 800,kg,0.00,4.3800,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0850,ING-ESP-0047,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,PIMIENTA VERD DEL.FR.450,kg,0.00,5.2600,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0851,ING-ESP-0048,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,PIMIENTA VERDE GRANO ARO 16G,kg,0.00,5.0500,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0852,ING-BEB-0026,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,ALMACEN SECO,PIMIENTO MORRON ENTERO,kg,0.00,4.5000,,,,,,,,,propuesto,familia o palabras clave bebidas/líquidos
ING-0853,ING-FV-0143,ING,FV,"Frutas, verduras y hierbas",Verduras y hierbas,ALMACEN SECO,PIMIENTO PIQUILLO .NACIO.60-80 HS 190,kg,0.00,,,,,,,,,,propuesto,familia o palabras clave verduras
ING-0854,ING-FV-0144,ING,FV,"Frutas, verduras y hierbas",Verduras y hierbas,ALMACEN SECO,PIMIENTO PIQUILLO 19-24 piezas 380 g,kg,0.00,1.9900,,,,,,,,,propuesto,familia o palabras clave verduras
ING-0855,ING-FRU-0079,ING,FRU,Frutas,Frutas,ALMACEN SECO,"PIÑA EN ALMIBAR 1,795K",kg,0.00,6.1838,MAKRO,ARO piña en rodajas en almíbar ligero lata 1795 g neto escurrido,1.7950,kg,11.1000,2026-06-13,https://tienda.makro.es/ordercapture/uidispatcher/static/shop/pv/BTY-X217990/0032/0021/aro-pi%C3%B1a-en-rodajas-en-alm%C3%ADbar-ligero-lata-1795-gne-%283050-g%29,Precio con IVA/IGIC incluido. Convertido a €/kg neto escurrido.,propuesto,familia o palabras clave fruta
ING-0856,ING-FRU-0080,ING,FRU,Frutas,Frutas,ALMACEN SECO,"PIÑA EN SU JUGO 1,795 K",kg,0.00,5.3036,MAKRO,METRO Chef piña en rodajas en su jugo lata 1795 g neto escurrido,1.7950,kg,9.5200,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X136873/0032/0021/METRO-Chef-pi%C3%B1a-en-rodajas-en-su-jugo-lata-1795gne-%283050-g%29,Precio con IVA/IGIC incluido. Convertido a €/kg neto escurrido.,propuesto,familia o palabras clave fruta
ING-0857,ING-FV-0145,ING,FV,"Frutas, verduras y hierbas",Verduras y hierbas,ALMACEN SECO,PIPAS CALABAZA PELADA CRUDA 1k,kg,0.00,4.8600,,,,,,,,,propuesto,familia o palabras clave verduras
ING-0858,ING-ESP-0049,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,PIPAS GIRASOL PELADAS SIN SAL 500G,kg,0.00,5.0000,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0859,ING-SECOS-0031,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,QUINOA 1ª cat 400 G,kg,0.00,7.1100,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0860,ING-SECOS-0032,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,REGALIZ EN POLVO 750,kg,0.00,6.0400,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0861,ING-ESP-0050,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SAL ESPECIAL HORNEAR HS 2KG,kg,0.00,0.3500,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0862,ING-ESP-0051,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SAL HIMALAYA 250G,kg,0.00,3.1600,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0863,ING-ESP-0052,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,"SAL MALDON 1,5K",kg,0.00,10.3300,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0864,ING-ESP-0053,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SAL NITRO 250 G,kg,0.00,3.9900,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0865,ING-ESP-0054,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,SIN CLASIFICAR,SAL REFINADA MC 1KG,g,0.00,0.2300,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0866,ING-ESP-0055,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALCHICHA FRANFURT 800 gr,kg,0.00,1.7700,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0867,ING-ESP-0056,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA BARBACOA 950 G,kg,0.00,3.2900,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0868,ING-ESP-0057,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA CHILI DULCE 1L,kg,0.00,7.2600,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0869,ING-ESP-0058,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA KIMCHI MOMOYA 450G,kg,0.00,12.3400,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0870,ING-ESP-0059,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA LP WORCESTER 150ML X3,kg,0.00,9.4400,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0871,ING-ESP-0060,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA OSTRAS 700 ML,kg,0.00,6.5400,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0872,ING-ESP-0061,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA OSTRAS TIGER TIGER 150ML,kg,0.00,2.3800,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0873,ING-PES-0126,ING,PES,Pescados y mariscos,Pescados y mariscos,ALMACEN SECO,SALSA PESCADO,kg,0.00,,,,,,,,,,propuesto,familia o palabras clave pescado/marisco
ING-0874,ING-ESP-0062,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA PICANTE TABASCO 150ML,kg,0.00,,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0875,ING-ESP-0063,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA SOJA HEINZ 150ML,kg,0.00,1.7700,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0876,ING-ESP-0064,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA SOJA KIKKOMAN BAJ.SAL 250ML,kg,0.00,,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0877,ING-ESP-0065,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA SOJA MC 1850G,kg,0.00,7.9800,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0878,ING-ESP-0066,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA TERIYAKI BLUE DRAGON 1L,kg,0.00,9.3700,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0879,ING-ESP-0067,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SALSA HOISIN 397G,kg,0.00,4.1000,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0880,ING-SECOS-0033,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,SEMILLA AMAPOLA 250G,kg,0.00,4.6700,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0881,ING-SEC-0019,ING,SEC,Frutos secos y semillas,Frutos secos y semillas,ALMACEN SECO,SEMILLA SESAMO 600G,kg,0.00,4.6800,,,,,,,,,propuesto,palabras clave frutos secos/semillas
ING-0882,ING-SECOS-0034,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,SEMILLAS CHIA 500 G,kg,0.00,5.2300,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0883,ING-ESP-0068,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,ALMACEN SECO,SEMILLAS CILANTRO,kg,0.00,,,,,,,,,,propuesto,palabras clave especias/sal/aromáticos
ING-0884,ING-SECOS-0035,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,SEMILLAS MOSTAZA,kg,0.00,,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0885,ING-SEC-0020,ING,SEC,Frutos secos y semillas,Frutos secos y semillas,ALMACEN SECO,SEMILLAS SESAMO NEGRO 900G,kg,0.00,14.2800,,,,,,,,,propuesto,palabras clave frutos secos/semillas
ING-0886,ING-CER-0059,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",ALMACEN SECO,SEMOLA TRIGO 500 G,kg,0.00,0.8200,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0887,ING-SECOS-0036,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,SOJA TEXTURIZADA FINA 250 G,kg,0.00,1.5000,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0888,ING-SECOS-0037,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,TAHINE 500ML,kg,0.00,4.1600,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0889,ING-SECOS-0038,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,TALLARIN ARO 1 KG,kg,0.00,1.6000,CONSUM,CONSUM tallarines paquete 500 g,0.5000,kg,0.8000,2026-06-13,https://tienda.consum.es/es/c/despensa/arroz-pastas-legumbres/pastas/1659?page=2,Precio con IVA. €/kg indicado por tienda.,revisar,almacén seco sin subclasificación clara
ING-0890,ING-FV-0146,ING,FV,"Frutas, verduras y hierbas",Verduras y hierbas,ALMACEN SECO,TAPIOCA 175G,kg,0.00,1.6500,,,,,,,,,propuesto,familia o palabras clave verduras
ING-0891,ING-SECOS-0039,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,TOFU DURO FRESCO 295 G,kg,0.00,3.1600,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0892,ING-CON-0019,ING,CON,Conservas y encurtidos,Conservas y encurtidos,ALMACEN SECO,TOMATE CONCENTRAD0 170GX6 latas,kg,0.00,0.7500,,,,,,,,,propuesto,palabras clave conservas/encurtidos
ING-0893,ING-CON-0020,ING,CON,Conservas y encurtidos,Conservas y encurtidos,ALMACEN SECO,"TOMATE FRITO 2,5K",kg,0.00,1.8000,,,,,,,,,propuesto,palabras clave conservas/encurtidos
ING-0894,ING-CON-0021,ING,CON,Conservas y encurtidos,Conservas y encurtidos,ALMACEN SECO,TOMATE FRITO 3X400 G mercadona,kg,0.00,1.0000,,,,,,,,,propuesto,palabras clave conservas/encurtidos
ING-0895,ING-BEB-0027,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,ALMACEN SECO,"TOMATE NAT PELAD 2,7K",kg,0.00,3.8100,,,,,,,,,propuesto,familia o palabras clave bebidas/líquidos
ING-0896,ING-BEB-0028,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,ALMACEN SECO,TOMATE SECO 1K SH VERDURAS,kg,0.00,12.2500,,,,,,,,,propuesto,familia o palabras clave bebidas/líquidos
ING-0897,ING-BEB-0029,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,ALMACEN SECO,TOMATE SECO CUBO 500 GRAMOS MAK,kg,0.00,6.7100,,,,,,,,,propuesto,familia o palabras clave bebidas/líquidos
ING-0898,ING-CON-0022,ING,CON,Conservas y encurtidos,Conservas y encurtidos,ALMACEN SECO,"TOMATE TRITURADO 3,885 K",kg,0.00,2.5500,,,,,,,,,propuesto,palabras clave conservas/encurtidos
ING-0899,ING-SECOS-0040,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,TORTAS GAZPACHO,kg,0.00,,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0900,ING-CER-0060,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",ALMACEN SECO,TORTILLAS DE TRIGO MEJICANAS 20CM 20U,kg,0.00,2.5500,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0901,ING-CER-0061,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",ALMACEN SECO,TRIGO,kg,0.00,3.9800,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0902,ING-SECOS-0041,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,TRUFA ENTERA 10 G,kg,0.00,3.5000,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0903,ING-CER-0062,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",ALMACEN SECO,VINAGRE ARROZ JAPON 150ML,kg,0.00,3.1750,,,,,,,,,propuesto,palabras clave cereales/harina/masa
ING-0904,ING-SECOS-0042,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,VINAGRE BLANCO COMUN 2L,kg,0.00,1.5300,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0905,ING-SECOS-0043,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,VINAGRE DE MODENA 750ML,kg,0.00,2.4900,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0906,ING-SECOS-0044,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,VINAGRE DE MODENA REDUCCION,kg,0.00,,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0907,ING-SECOS-0045,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,VINAGRE ESTRAGON 750ML,kg,0.00,1.3800,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0908,ING-VAR-0003,ING,VAR,Varios / revisar,Varios,SIN CLASIFICAR,VINAGRE JEREZ HS 750ML,l,0.00,1.7900,,,,,,,,,revisar,familia actual sin clasificar/varios
ING-0909,ING-FRU-0081,ING,FRU,Frutas,Frutas,ALMACEN SECO,VINAGRE MANZANA 750ML,kg,0.00,1.9500,,,,,,,,,propuesto,familia o palabras clave fruta
ING-0910,ING-SECOS-0046,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,WASABI EN POLVO 35G,kg,0.00,2.9300,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0911,ING-CER-0063,ING,CER,"Cereales, harinas, pan y masas","Cereales, harinas y masas",ALMACEN SECO,WASABI PASTA 45GR,kg,0.00,66.4444,CONSUM,BLUE DRAGON wasabi pasta 45 g,0.0450,kg,2.9900,2026-06-13,https://tienda.consum.es/es/p/wasabi-pasta/7250249,Precio con IVA. Convertido a €/kg desde 45 g.,propuesto,palabras clave cereales/harina/masa
ING-0912,ING-SECOS-0047,ING,SECOS,Almacén seco general,Almacén seco general,ALMACEN SECO,HILO DE BRIDAR,kg,0.00,,,,,,,,,,revisar,almacén seco sin subclasificación clara
ING-0913,ING-BEB-0030,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,BEBIDAS,"AGUA PET SOLAN DE CABRAS 1,5 L X 6 UD",l,0.00,0.7367,MAKRO,"Solán de Cabras agua PET 1,5 L x 6 unidades",5.0000,l,4.4200,2026-06-13,https://tienda.makro.es/ordercapture/uidispatcher/static/shop/pv/BTY-X709621/0033/0021/SOL%C3%81N-DE-CABRAS-agua-pet-1-5L-contiene-6-unidades,"Precio con IVA/IGIC incluido. Normalizado a €/botella de 1,5 L.",propuesto,familia o palabras clave bebidas/líquidos
ING-0914,ING-BEB-0031,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,BEBIDAS,"AGUA PET SOLAN DE CABRAS 0,5 L X 20 UD",l,0.00,0.6705,MAKRO,Solán de Cabras agua PET 50 cl x 20 unidades,10.0000,l,13.4100,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X112328/0032/0021/SOL%C3%81N-DE-CABRAS-agua-pet-50cl-contiene-20-unidades,Precio con IVA/IGIC incluido. Normalizado a €/botella de 50 cl.,propuesto,familia o palabras clave bebidas/líquidos
ING-0915,ING-BEB-0032,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,VARIOS,AGUA 33CL PLASTICO MAKRO pak 35,l,0.00,0.3097,MAKRO,Cabreiroa agua PET 33 cl x 35 unidades,11.5500,l,10.8400,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X646636/0032/0021/Cabreiroa-agua-pet-33cl-contiene-35-unidades,Precio con IVA/IGIC incluido. Normalizado a €/botella de 33 cl.,propuesto,familia o palabras clave bebidas/líquidos
ING-0916,ING-BEB-0033,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,SIN CLASIFICAR,AGUA MAKRO,l,0.00,0.1440,MAKRO,ARO agua garrafa 5 L,5.0000,l,0.7200,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X206293/0034/0021/Aro-agua-garrafa-5-L,Precio con IVA/IGIC incluido. Normalizado a €/L.,propuesto,familia o palabras clave bebidas/líquidos
ING-0917,ING-BEB-0034,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,BEBIDAS,AGUA GAS VICHY 12 X 1L,l,0.00,1.3192,MAKRO,Vichy Catalan agua con gas botella 1 L x 12 unidades,1.0000,l,15.8300,2026-06-13,https://tienda.makro.es/shop/store/pv/BTY-X378121/0032/0021/VICHY-CATALAN-agua-con-gas-botella-1-L-contiene-12-unidades,Precio con IVA/IGIC incluido. Normalizado a €/botella de 1 L.,propuesto,familia o palabras clave bebidas/líquidos
ING-0918,ING-BEB-0035,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,BEBIDAS,AMARETO,l,0.00,21.6143,MAKRO,DISARONNO licor amaretto botella 70 cl,0.7000,l,15.1300,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X872446/0032/0021/DISARONNO-licor-amaretto-70cl,Precio con IVA/IGIC incluido. Normalizado a €/L.,propuesto,familia o palabras clave bebidas/líquidos
ING-0919,ING-ESP-0069,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,BEBIDAS,ANIS DULCE la castellana,l,0.00,9.8286,MAKRO,La Castellana anís dulce botella 70 cl,0.7000,l,6.8800,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X151332/0032/0021/La-Castellana-an%C3%ADs-dulce-botella-70cl,Precio con IVA/IGIC incluido. Normalizado a €/L.,propuesto,palabras clave especias/sal/aromáticos
ING-0920,ING-ESP-0070,ING,ESP,"Especias, sales y aromáticos",Especias y aromáticos,BEBIDAS,ANIS SECO,ud,0.00,14.2700,MAKRO,Chinchón de la Alcoholera anís seco botella 1 L,1.0000,l,14.2700,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X62858/0032/0021/CHINCHON-DE-LA-ALCOHOLERA-anis-seco-1L,Precio con IVA/IGIC incluido. €/L.,propuesto,palabras clave especias/sal/aromáticos
ING-0921,ING-BEB-0036,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,BEBIDAS,ARMAGNAC,l,0.00,36.8000,MAKRO,Saint Vivant armagnac botella 70 cl,0.7000,l,25.7600,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X211620/0032/0021/Saint-Vivant-armagnac-botella-70cl,Precio con IVA/IGIC incluido. Normalizado a €/L.,propuesto,familia o palabras clave bebidas/líquidos
ING-0922,ING-END-0014,ING,END,Endulzantes y azúcares,Endulzantes,BEBIDAS,AZUCAR SOBRES 1000 UNI,ud,0.00,0.0126,MAKRO,RIOBA azúcar blanco monodosis 1000 uds x 6 g,1000.0000,ud,12.6400,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X206726/0032/0021/RIOBA-Az%C3%BAcar-blanco-en-sobre-monodosis-1000-ud.-x-6g,Precio con IVA/IGIC incluido. Precio normalizado a €/sobre.,propuesto,palabras clave endulzantes
ING-0923,ING-END-0015,ING,END,Endulzantes y azúcares,Endulzantes,BEBIDAS,AZUCAR MORENO SOBRES 500 UNI,ud,0.00,0.0189,MAKRO,RIOBA azúcar moreno en sobre 600 uds x 6 g,600.0000,ud,11.3600,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X206727/0032/0021/RIOBA-Az%C3%BAcar-moreno-en-sobre-600-ud.-x-6g,Precio con IVA/IGIC incluido. Equivalente no exacto a 500 uds. Precio normalizado a €/sobre.,propuesto,palabras clave endulzantes
ING-0924,ING-BEB-0037,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,BEBIDAS,BAILEYS IRISH CREAM,l,0.00,11.5000,MAKRO,BAILEYS licor crema botella 1 L,1.0000,l,11.5000,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/bebidas/espirituosos/cremas-de-licor,Precio con IVA/IGIC incluido. €/L.,propuesto,familia o palabras clave bebidas/líquidos
ING-0925,ING-BEB-0038,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,BEBIDAS,BITTER ANGOSTURA 20CL,l,0.00,72.9000,MAKRO,ANGOSTURA Bitters botella 20 cl,0.2000,l,14.5800,2026-06-13,https://tienda.makro.es/shop/store/pv/BTY-X5544/0032/0021/Angostura-Bitters-botella-20cl,Precio con IVA/IGIC incluido. Normalizado a €/L.,propuesto,familia o palabras clave bebidas/líquidos
ING-0926,ING-BEB-0039,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,BEBIDAS,BRANDY DON PABLO cocina,l,0.00,5.8000,,,,,,,,,propuesto,familia o palabras clave bebidas/líquidos
ING-0927,ING-BEB-0040,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,BEBIDAS,BRANDY CARDENAL MENDOZA,l,0.00,29.5429,MAKRO,Cardenal Mendoza brandy botella 70 cl,0.7000,l,20.6800,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X76053/0032/0021/Cardenal-Mendoza-brandy-botella-70cl,Precio con IVA/IGIC incluido. Normalizado a €/L.,propuesto,familia o palabras clave bebidas/líquidos
ING-0928,ING-BEB-0041,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,BEBIDAS,BRANDY MASCARÓ,l,0.00,9.9900,,,,,,,,,propuesto,familia o palabras clave bebidas/líquidos
ING-0929,ING-BEB-0042,ING,BEB,Bebidas y líquidos,Bebidas y líquidos,BEBIDAS,BRANDY SOLERA MAGNO,l,0.00,18.2600,MAKRO,Magno brandy botella 1 L,1.0000,l,18.2600,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X186504/0032/0021/Magno-brandy-botella-1L,Precio con IVA/IGIC incluido. €/L.,propuesto,familia o palabras clave bebidas/líquidos
