codigo,descripcion,merma,precio_unidad,proveedor_precio,formato_compra,precio_original,unidad_original,fecha_precio,url_precio,observaciones_precio,lote_origen,archivo_origen,_tiene_precio,_score,seleccionado_master,motivo_resolucion
ING-0743,AZAFRAN HEBRA POTE 4SB 100MG,0.0,9138.89,CONSUM,"SABATER azafrán en hebras caja 0,36 g",3.29,"0,36 g",2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Convertido a €/kg desde 0,36 g; revisar porque el valor por kg es muy alto por formato.",lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1120,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0743,AZAFRAN HEBRA POTE 4SB 100MG,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: azafrán tratado en lote09.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0744,CACAHUETE FRITO 1K,0.0,3.6,CONSUM,CONSUM cacahuete repelado frito 250 g,0.9,250 g,2026-06-13,https://tienda.consum.es/es/p/cacahuete-repelado-frito-paquete/7367022,Precio con IVA. €/kg indicado por tienda.,lote08,actualizacion_precios_lote08_pasteleria_frutos_secos_chocolate_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0744,CACAHUETE FRITO 1K,0.0,3.6,CONSUM,CONSUM cacahuete repelado frito paquete 250 g,0.9,250 g,2026-06-13,https://tienda.consum.es/es/p/cacahuete-repelado-frito-paquete/7367022,Precio con IVA. €/kg indicado por tienda.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1135,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0744,CACAHUETE FRITO 1K,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: cacahuete tratado en lote09.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0745,CALDO SOLUBLE HS 1KG #POLLO,0.0,5.49,MAKRO,METRO Chef caldo soluble pollo cubo 1 kg,5.49,1 kg,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X128196/0033/0021/METRO-Chef-caldo-soluble-pollo-cubo-1kg,Precio con IVA/IGIC incluido. €/kg.,lote03,actualizacion_precios_lote03_carnes_aves_charcuteria_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0745,CALDO SOLUBLE HS 1KG #POLLO,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: caldo soluble pollo tratado en lote03.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0746,CALDO VEGETAL POLVO KNORR 1KG,0.0,7.8,MAKRO,KNORR Professional caldo vegetal en polvo 1 kg,7.8,1 kg,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X164137/0032/0021/Knorr-Professional-caldo-vegetal-en-polvo-1kg,Precio con IVA/IGIC incluido. €/kg.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0746,CALDO VEGETAL POLVO KNORR 1KG,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: caldo vegetal Knorr tratado en lote09. No actualizar aquí para evitar sobrescritura.,lote12,actualizacion_precios_lote12_varios_decoracion_otros_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0747,CARNE PIMIENTO CHORICERO 140G X3,0.0,11.06,CONSUM,LEYENDA carne pimiento choricero frasco 180 g,1.99,180 g,2026-06-13,https://tienda.consum.es/es/p/carne-pimiento-choricero-frasco/7305584,Precio con IVA. €/kg indicado por tienda. El inventario indica 140 g x3; se usa equivalente 180 g.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1120,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0747,CARNE PIMIENTO CHORICERO 140G X3,0.0,,PENDIENTE,,,,2026-06-13,,Producto de almacén seco. Lo dejo para lote de conservas/salsas.,lote03,actualizacion_precios_lote03_carnes_aves_charcuteria_con_mermas.csv,NO,0,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0747,CARNE PIMIENTO CHORICERO 140G X3,0.0,,PENDIENTE,,,,2026-06-13,,Carne de pimiento choricero: reservar para lote09 almacén seco/salsas.,lote05,actualizacion_precios_lote05_verduras_hortalizas_con_mermas.csv,NO,0,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0748,CEBOLLA FRITA CRUJIENTE 1 kG,0.0,15.9,CONSUM,ARGENTE cebolla crujiente bote 100 g,1.59,100 g,2026-06-13,https://tienda.consum.es/es/p/cebolla-crujiente-bote/7196520,"Precio con IVA. €/kg indicado por tienda. Equivalente retail, no formato 1 kg.",lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1120,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0748,CEBOLLA FRITA CRUJIENTE 1 kG,0.0,,PENDIENTE,,,,2026-06-13,,Cebolla frita crujiente: reservar para lote09 almacén seco/salsas.,lote05,actualizacion_precios_lote05_verduras_hortalizas_con_mermas.csv,NO,0,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0748,CEBOLLA FRITA CRUJIENTE 1 kG,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: cebolla frita crujiente tratada en lote09.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0750,CONCENTRADO CARNE BOVRIL 500G,0.0,33.34,MAKRO,KNORR PROFESSIONAL Bovril bote 500 g,16.67,500 g,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X800816/0032/0021/Knorr-Professional-jugo-carne-bovril-bote-500g,Precio con IVA/IGIC incluido. Convertido a €/kg desde bote 500 g.,lote03,actualizacion_precios_lote03_carnes_aves_charcuteria_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0750,CONCENTRADO CARNE BOVRIL 500G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: Bovril/concentrado carne tratado en lote03.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0752,CREMA CACAHUETE C MANI SUAVE 510G,0.0,8.6,CONSUM,CONSUM crema de cacahuete 500 g,4.3,500 g,2026-06-13,https://tienda.consum.es/es/c/despensa/desayuno-dulces-y-cafe/cremas-untar/1890,Producto equivalente a crema de cacahuete. Convertido a €/kg.,lote08,actualizacion_precios_lote08_pasteleria_frutos_secos_chocolate_con_mermas.csv,SI,1110,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0752,CREMA CACAHUETE C MANI SUAVE 510G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: crema/mantequilla de cacahuete tratada en lote07.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0752,CREMA CACAHUETE C MANI SUAVE 510G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: crema de cacahuete tratada en lote07/lote09.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0754,ESPAGHETTI ARO 1 KG,0.0,1.2,CONSUM,CONSUM spaghetti paquete 1 kg,1.2,1 kg,2026-06-13,https://tienda.consum.es/es/p/spaghetti-paquete/7262488,Precio con IVA. €/kg.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0754,ESPAGHETTI ARO 1 KG,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: spaghetti tratado en lote09 almacén seco.,lote10,actualizacion_precios_lote10_panes_masas_congelados_precocinados_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0755,ESPARRAGO YEMAS FINA 1ªARO,0.0,17.27,CONSUM,PELLI alcachofas 16/20 piezas frasco 165 g,2.85,165 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/conservas-vegetales/1577,No es yema fina ARO exacta; referencia de conserva vegetal. Marcar para revisión antes de MASTER.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1125,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0755,ESPARRAGO YEMAS FINA 1ªARO,0.0,,PENDIENTE,,,,2026-06-13,,Espárrago conserva ARO: reservar para lote09 almacén seco/conservas.,lote05,actualizacion_precios_lote05_verduras_hortalizas_con_mermas.csv,NO,0,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0755,ESPARRAGO YEMAS FINA 1ªARO,0.0,,PENDIENTE,,,,2026-06-13,,Espárrago conserva: reservar para lote09 almacén seco/conservas.,lote07,actualizacion_precios_lote07_lacteos_quesos_huevos_con_mermas.csv,NO,0,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0756,"ESPARRAGOS BLANCO TALLO 1,5 K",0.0,,PENDIENTE,,,,2026-06-13,,Espárrago blanco conserva: reservar para lote09 almacén seco/conservas.,lote05,actualizacion_precios_lote05_verduras_hortalizas_con_mermas.csv,NO,0,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0756,"ESPARRAGOS BLANCO TALLO 1,5 K",0.0,,PENDIENTE,,,,2026-06-13,,"Espárrago blanco tallo 1,5 kg: no localizado formato equivalente claro con precio actual.",lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,NO,-15,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0757,ESPARRAGOS P.B.9-12 ARO LT 500,0.0,,PENDIENTE,,,,2026-06-13,,Espárrago P.B. 9/12 ARO 500 g: no localizado formato exacto con precio actual.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,NO,30,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0757,ESPARRAGOS P.B.9-12 ARO LT 500,0.0,,PENDIENTE,,,,2026-06-13,,Espárrago conserva: reservar para lote09 almacén seco/conservas.,lote05,actualizacion_precios_lote05_verduras_hortalizas_con_mermas.csv,NO,0,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0758,ESPECIAS AJO EN POLVO 85 G,0.0,46.38,CONSUM,DUCROS ajo tarro 58 g,2.69,58 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,Precio con IVA. €/kg indicado por tienda. Equivalente a ajo en polvo.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1120,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0758,ESPECIAS AJO EN POLVO 85 G,0.0,,PENDIENTE,,,,2026-06-13,,Ajo en polvo: reservar para lote09 especias/condimentos.,lote05,actualizacion_precios_lote05_verduras_hortalizas_con_mermas.csv,NO,0,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0758,ESPECIAS AJO EN POLVO 85 G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: ajo en polvo tratado en lote09 almacén seco/especias.,lote12,actualizacion_precios_lote12_varios_decoracion_otros_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0762,ESPECIAS CEBOLLA EN POLVO 60 GR,0.0,,PENDIENTE,,,,2026-06-13,,Cebolla en polvo 60 g: no localizado precio oficial claro.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,NO,0,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0762,ESPECIAS CEBOLLA EN POLVO 60 GR,0.0,,PENDIENTE,,,,2026-06-13,,Cebolla en polvo 60 g: sigue pendiente; no localizado precio oficial claro.,lote12,actualizacion_precios_lote12_varios_decoracion_otros_con_mermas.csv,NO,-40,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0765,ESPECIAS COLORANTE ALIMENTARIO,0.0,36.5,CONSUM,DUCROS colorante alimentario tarro 60 g,2.19,60 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,Precio con IVA. €/kg indicado por tienda.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0765,ESPECIAS COLORANTE ALIMENTARIO,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: colorante alimentario/especia tratado en lote09.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0765,ESPECIAS COLORANTE ALIMENTARIO,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: colorante alimentario tratado en lote09.,lote12,actualizacion_precios_lote12_varios_decoracion_otros_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0770,ESPECIAS NUEZ MOSCADA 500G,0.0,28.33,CONSUM,CONSUM nuez moscada molida 60 g,1.7,60 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615?page=4,Precio con IVA. €/kg indicado por tienda.,lote08,actualizacion_precios_lote08_pasteleria_frutos_secos_chocolate_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0770,ESPECIAS NUEZ MOSCADA 500G,0.0,142.0,CONSUM,DUCROS nuez moscada entera tarro 25 g,3.55,25 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Convertido desde 14,20 €/100 g a €/kg. Formato retail, no 500 g.",lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1135,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0775,ESPECIAS PIMIENTA NEGRA ENTERA 500 G,0.0,,PENDIENTE,,,,2026-06-13,,Pimienta negra entera 500 g: no localizado formato claro; no sustituyo por molida.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,NO,0,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0775,ESPECIAS PIMIENTA NEGRA ENTERA 500 G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: pimienta negra entera tratada/pendiente en lote09.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,NO,-110,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0781,ESPECIES HOJA LAUREL 35 G,0.0,66.0,CONSUM,SABATER laurel en hojas caja 15 g,0.99,15 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Convertido desde 6,60 €/100 g a €/kg.",lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0781,ESPECIES HOJA LAUREL 35 G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: hoja de laurel tratada en lote09.,lote12,actualizacion_precios_lote12_varios_decoracion_otros_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0783,ESTERILLA SUSHI,0.0,,PENDIENTE,,,,2026-06-13,,Esterilla sushi es material/utensilio; no actualizar como ingrediente.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,NO,0,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0783,ESTERILLA SUSHI,0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: esterilla sushi es utensilio/material, no ingrediente.",lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0785,FIDEO FINO Nº4,0.0,2.67,CONSUM,GALLO fideo 4 paquete 450 g,1.2,450 g,2026-06-13,https://tienda.consum.es/es/p/fideo-4-paquete/7364979,Precio con IVA. €/kg indicado por tienda. Equivalente a fideo fino nº4.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,SI,1120,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0785,FIDEO FINO Nº4,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: fideo fino nº4 tratado en lote09 almacén seco.,lote10,actualizacion_precios_lote10_panes_masas_congelados_precocinados_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0786,FIDEO ARROZ 250G,0.5,9.56,CONSUM,TIGER KHAN fideos vermicellis de arroz 250 g,2.39,250 g,2026-06-13,https://tienda.consum.es/es/c/despensa/cocina-internacional/asiatico/4509,Precio con IVA. Convertido a €/kg desde 250 g.,lote02,actualizacion_precios_lote2_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0786,FIDEO ARROZ 250G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: fideo de arroz tratado en lote02.,lote09,actualizacion_precios_lote09_almacen_seco_conservas_salsas_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0786,FIDEO ARROZ 250G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: fideo de arroz tratado en lote02/lote09.,lote10,actualizacion_precios_lote10_panes_masas_congelados_precocinados_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0795,HARINA ARROZ GLUTINOSO 400G,0.5,4.475,MAKRO,FLOURISH harina de arroz glutinoso 400 g,1.79,400 g,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X216547/0032/0021/FLUORISH-harina-de-arroz-glutinoso-400-g,Precio con IVA/IGIC indicado en categoría. Convertido a €/kg desde 400 g.,lote02,actualizacion_precios_lote2_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0795,HARINA ARROZ GLUTINOSO 400G,0.5,,PENDIENTE,,,,2026-06-13,,Duplicado: harina arroz glutinoso ya tratada en lote02.,lote08,actualizacion_precios_lote08_pasteleria_frutos_secos_chocolate_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0796,HARINA DE TEMPURA,0.5,3.38,CONSUM,HARIMSA preparado para rebozar tempura sin huevo 500 g,1.69,500 g,2026-06-13,https://tienda.consum.es/es/p/preparado-para-rebozar-tempura-sin-huevo/7405124,Precio con IVA. Convertido a €/kg desde 500 g.,lote02,actualizacion_precios_lote2_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0796,HARINA DE TEMPURA,0.5,,PENDIENTE,,,,2026-06-13,,Duplicado: harina de tempura ya tratada en lote02.,lote08,actualizacion_precios_lote08_pasteleria_frutos_secos_chocolate_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0797,HARINA GARBANZO PEDRO S/G DOY 2K,0.5,4.23,CONSUM,HARIMSA harina de garbanzo paquete 400 g,1.69,400 g,2026-06-13,https://tienda.consum.es/es/p/harina-de-garbanzo-paquete/7321276,Producto equivalente sin gluten. Precio con IVA. Convertido a €/kg desde 400 g.,lote02,actualizacion_precios_lote2_con_mermas.csv,SI,1120,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0797,HARINA GARBANZO PEDRO S/G DOY 2K,0.5,,PENDIENTE,,,,2026-06-13,,Duplicado: harina de garbanzo ya tratada en lote02.,lote08,actualizacion_precios_lote08_pasteleria_frutos_secos_chocolate_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0922,AZUCAR SOBRES 1000 UNI,0.0,0.0126,MAKRO,RIOBA azúcar blanco monodosis 1000 uds x 6 g,12.64,1000 uds,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X206726/0032/0021/RIOBA-Az%C3%BAcar-blanco-en-sobre-monodosis-1000-ud.-x-6g,Precio con IVA/IGIC incluido. Precio normalizado a €/sobre.,lote02,actualizacion_precios_lote2_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0922,AZUCAR SOBRES 1000 UNI,0.0,0.0126,MAKRO,RIOBA azúcar blanco monodosis 1000 uds x 6 g,12.64,1000 uds,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X206726/0032/0021/RIOBA-Az%C3%BAcar-blanco-en-sobre-monodosis-1000-ud.-x-6g,Precio con IVA/IGIC incluido. Normalizado a €/sobre.,lote08,actualizacion_precios_lote08_pasteleria_frutos_secos_chocolate_con_mermas.csv,SI,1135,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0922,AZUCAR SOBRES 1000 UNI,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: azúcar sobres tratado en lote02.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0923,AZUCAR MORENO SOBRES 500 UNI,0.0,0.0189,MAKRO,RIOBA azúcar moreno en sobre 600 uds x 6 g,11.36,600 uds,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X206727/0032/0021/RIOBA-Az%C3%BAcar-moreno-en-sobre-600-ud.-x-6g,Precio con IVA/IGIC incluido. Equivalente no exacto a 500 uds. Precio normalizado a €/sobre.,lote02,actualizacion_precios_lote2_con_mermas.csv,SI,1150,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0923,AZUCAR MORENO SOBRES 500 UNI,0.0,0.0189,MAKRO,RIOBA azúcar moreno en sobre 600 uds x 6 g,11.36,600 uds,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X206727/0032/0021/RIOBA-Az%C3%BAcar-moreno-en-sobre-600-ud.-x-6g,Equivalente no exacto a 500 uds. Precio con IVA/IGIC incluido. Normalizado a €/sobre.,lote08,actualizacion_precios_lote08_pasteleria_frutos_secos_chocolate_con_mermas.csv,SI,1150,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0923,AZUCAR MORENO SOBRES 500 UNI,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: azúcar moreno sobres tratado en lote02.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,NO,-70,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0945,COCA COLA 0% 24 CRISTAL 35CL,0.0,0.7738,MAKRO,Coca-Cola Zero azúcar lata 33 cl x 24 unidades,18.57,24 latas x 33 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X173747/0032/0021/Coca-Cola-zero-lata-33cl-contiene-24-unidades,No se localiza cristal 35 cl; uso lata 33 cl como equivalente. Revisar antes del MASTER.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,SI,1110,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0945,COCA COLA 0% 24 CRISTAL 35CL,0.0,,PENDIENTE,,,,2026-06-13,,Bebida: reservar para lote11 bebidas.,lote05,actualizacion_precios_lote05_verduras_hortalizas_con_mermas.csv,NO,0,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0946,COCA COLA LATA,0.0,,PENDIENTE,,,,2026-06-13,,Bebida: reservar para lote11 bebidas.,lote05,actualizacion_precios_lote05_verduras_hortalizas_con_mermas.csv,NO,0,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0946,COCA COLA LATA,0.0,,PENDIENTE,,,,2026-06-13,,Coca-Cola lata aparece sin detalle de pack en inventario; actualizo el pack estándar con el código ING-0948/0947 si se confirma.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,NO,0,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0947,COCA COLA 0% LATA 33 clx 24,0.0,0.7738,MAKRO,Coca-Cola Zero azúcar lata 33 cl x 24 unidades,18.57,24 latas x 33 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X173747/0032/0021/Coca-Cola-zero-lata-33cl-contiene-24-unidades,Precio con IVA/IGIC incluido. Normalizado a €/lata.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0947,COCA COLA 0% LATA 33 clx 24,0.0,,PENDIENTE,,,,2026-06-13,,Bebida: reservar para lote11 bebidas.,lote05,actualizacion_precios_lote05_verduras_hortalizas_con_mermas.csv,NO,0,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0948,COCACOLA cristal 35cl 24u,0.0,0.7738,MAKRO,Coca-Cola sabor original lata 33 cl x 24 unidades,18.57,24 latas x 33 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X55721/0033/0021/COCA-COLA-sabor-original-en-lata-33-cl-en-pack-contiene-24-latas,No se localiza cristal 35 cl; uso lata 33 cl como equivalente. Revisar antes del MASTER.,lote11,actualizacion_precios_lote11_bebidas_cafes_infusiones_con_mermas.csv,SI,1110,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
ING-0948,COCACOLA cristal 35cl 24u,0.0,,PENDIENTE,,,,2026-06-13,,Bebida: reservar para lote11 bebidas.,lote05,actualizacion_precios_lote05_verduras_hortalizas_con_mermas.csv,NO,0,NO,Descartado frente a otra fila del mismo código con mejor puntuación o precio más útil.
ING-0958,LECHE CONDENSADA 450 g sSIRVE FACIL,0.0,5.22,CONSUM,CONSUM leche condensada entera Sirvefácil 450 g,2.35,450 g,2026-06-13,https://tienda.consum.es/es/p/caramelo-liquido-botella/356105,Precio con IVA. Convertido a €/kg desde 450 g.,lote02,actualizacion_precios_lote2_con_mermas.csv,SI,1135,SI,"Seleccionado por tener mejor combinación de precio, proveedor, URL y observación."
